,Название товара в срм,Product-id,offer_article,offer_purchasePrice,product_category
535,CS: Беспыльная автомобильная пепельница,cs-sas-00072-01,cs-sas-00072--01,,carspace
536,CS: Солнцезащитный шторка на лобовое стекло,cs-sas-00073-01,cs-sas-00073-01,,carspace
537,Kadin-Сандалии жен,0401002002,,,timur
537,"Kadin-Сандалии жен (Черный,36)",,0401002002-1_36,,timur
537,"Kadin-Сандалии жен (Черный,37)",,0401002002-1_37,,timur
537,"Kadin-Сандалии жен (Черный,38)",,0401002002-1_38,,timur
537,"Kadin-Сандалии жен (Черный,39)",,0401002002-1_39,,timur
537,"Kadin-Сандалии жен (Белый,36)",,0401002002-2_36,,timur
537,"Kadin-Сандалии жен (Белый,37)",,0401002002-2_37,,timur
537,"Kadin-Сандалии жен (Белый,38)",,0401002002-2_38,,timur
537,"Kadin-Сандалии жен (Белый,39)",,0401002002-2_39,,timur
538,Платье Vittoria Queen,0301003001,,,timur
538,Платье Vittoria Queen (Размер S),,0301003001-S,,timur
538,Платье Vittoria Queen (Размер M),,0301003001-M,,timur
538,Платье Vittoria Queen (Размер L),,0301003001-L,,timur
538,Платье Vittoria Queen (Размер XL),,0301003001-XL,,timur
538,Платье Vittoria Queen (Размер 2XL),,0301003001-2XL,,timur
538,Платье Vittoria Queen (Размер 3XL),,0301003001-3XL,,timur
539,SS: Подушка-релаксатор,ss-ss-0031-01,ss-ss-0031,1.77,ss
540,SS: Крючки самоклеящиеся (6шт.),ss-ss-0032-01,ss-ss-0032,0.64,ss
541,SS: Магнитные ресницы + Апликатор,ss-ss-0033-01,ss-ss-0033,1.45,ss
542,SS: Ситечко для заваривания чая,ss-dm-0016-01,ss-dm-0016,1.05,ss
543,SS: Ортопедические стельки (Уточнить),ss-dm-0017-01,ss-dm-0017,0.7,ss
543,SS: Ортопедические стельки (размер 35-40),ss-dm-0017-02,ss-dm-0017,0.7,ss
543,SS: Ортопедические стельки (размер 41-45),ss-dm-0017-03,ss-dm-0017,0.7,ss
544,SS: Универсальная чистящая пена,ss-mb-0026-01,ss-mb-0026,4.07,ss
545,SS: Насадка на глушитель с подсветкой (Уточнить),cs-sas-00074-01,cs-sas-00074-01,,carspace
545,SS: Насадка на глушитель с подсветкой (Красная),cs-sas-00074-02,cs-sas-00074-02,,carspace
545,SS: Насадка на глушитель с подсветкой (Синяя),cs-sas-00074-03,cs-sas-00074-03,,carspace
546,CutterPro-Ножницы для деревьев,0901016003,,,timur
547,SS: Валик для ремонта стен,ss-il-0024-01,ss-il-0024,2.55,ss
548,SS: Cветильник на солнечной батарее маленький,ss-mb-0027-01,ss-mb-0027,1.15,ss
549,SS: Швабродержатель,ss-mb-0028-01,ss-mb-0028,2.62,ss
550,SS: Очиститель воздуха Ионизатор,ss-ss-0034-01,ss-ss-0034,2.92,ss
551,SS: Вентилятор на шею,ss-il-0025-01,ss-il-0025,3.19,ss
552,SS: Сушка для посуды с ковриком,ss-ss-0035-01,ss-ss-0035,4.18,ss
553,SS: Сетка губка для мытья посуды,ss-ss-0036-01,ss-ss-0036,0.19,ss
554,SS: Мочалка,ss-mb-0029-01,ss-mb-0029,1.09,ss
555,SS: Складная сумка-тележка,ss-il-0048-01,ss-il-0048,1.82,ss
556,SS: Сумка нагрудная мужская,ss-il-0026-01,ss-il-0026,2.81,ss
557,SS: Массажер головы,ss-mb-0030-01,ss-mb-0030,11.06,ss
558,SS: Бюстгальтер невидимка (Уточнить размер),ss-mb-0031-01,ss-mb-0031,1.96,ss
558,SS: Бюстгальтер невидимка (Размер А),ss-mb-0031-02,ss-mb-0031,1.96,ss
558,SS: Бюстгальтер невидимка (Размер В),ss-mb-0031-03,ss-mb-0031,1.96,ss
558,SS: Бюстгальтер невидимка (Размер С),ss-mb-0031-04,ss-mb-0031,1.96,ss
558,SS: Бюстгальтер невидимка (Размер D),ss-mb-0031-05,ss-mb-0031,1.96,ss
559,SS: Шторка для ванной с 3D эффектом,ss-dm-0018-01,ss-dm-0018,2.29,ss
560,SS: Раздвигатель пальцев ног,ss-mb-0032-01,ss-mb-0032,0.28,ss
561,"Кулон ""Angel"" в коробке",ss-ss-0038-01,ss-ss-0038,1.86,ss
562,SS: Комплект для ремонта стекла,ss-il-0027-01,ss-il-0027,0.25,ss
563,CS: Зонт на лобовое стекло автомобиля (125x65 cm),cs-sas-00075-01,cs-sas-00075-01,,carspace
563,CS: Зонт на лобовое стекло автомобиля (145x79 cm),cs-sas-00075-02,cs-sas-00075-02,,carspace
564,HERSIL-блестящие балетки,0401002003,,,timur
564,"HERSIL-блестящие балетки (Черный, 36)",,0401002003-1_36,,timur
564,"HERSIL-блестящие балетки (Черный, 37)",,0401002003-1_37,,timur
564,"HERSIL-блестящие балетки (Черный, 38)",,0401002003-1_38,,timur
564,"HERSIL-блестящие балетки (Черный, 39)",,0401002003-1_39,,timur
564,"HERSIL-блестящие балетки (Черный, 40)",,0401002003-1_40,,timur
564,"HERSIL-блестящие балетки (Черный, 41)",,0401002003-1_41,,timur
564,"HERSIL-блестящие балетки (Черный, 42)",,0401002003-1_42,,timur
564,"HERSIL-блестящие балетки (Бежевый, 36)",,0401002003-2_36,,timur
564,"HERSIL-блестящие балетки (Бежевый, 37)",,0401002003-2_37,,timur
564,"HERSIL-блестящие балетки (Бежевый, 38)",,0401002003-2_38,,timur
564,"HERSIL-блестящие балетки (Бежевый, 39)",,0401002003-2_39,,timur
564,"HERSIL-блестящие балетки (Бежевый, 40)",,0401002003-2_40,,timur
564,"HERSIL-блестящие балетки (Бежевый, 41)",,0401002003-2_41,,timur
564,"HERSIL-блестящие балетки (Бежевый, 42)",,0401002003-2_42,,timur
565,Подушка для путешествий обьятие,1307001004,,,timur
565,Насос для подушки,,,,timur
566,Трафарет для теней и стрелок (+подарок),0601001001,,,timur
567,SS: Диспенсер для теста для блинов и кексов,ss-il-0028-01,ss-il-0028,3.54,ss
568,SS: Подушка для ног,ss-mb-0033-01,ss-mb-0033,2.91,ss
569,SS: Ванна-ультразвуковой очиститель,ss-ss-0054-01,ss-ss-0054,2.07,ss
570,Защитная пленка на стол,tv-il-0001-01,uzb-tim-vlad-0002,0.44,uzb-tim-vlad
571,SS: Салфетки для выведения пятен с одежды,ss-ss-0055-01,ss-ss-0055,0.56,ss
572,SS: Камера с шумоподавлением,ss-il-0029-01,ss-il-0029,5.58,ss
573,SS: Кухонное полотенце из микрофибры,ss-il-0030-01,ss-il-0030,0.85,ss
574,SS: Браслет от комаров,ss-ss-0056-01,ss-ss-0056,1.85,ss
575,SS: Тактический пояс,ss-il-0031-01,ss-il-0031,0.95,ss
576,Калькулятор доставки,,,,timur
577,Korrin Мужские туфли,0402003007,,,timur
577,"Korrin Мужские туфли (Коричневый, 40)",,0402003007-1_40,,timur
577,"Korrin Мужские туфли (Коричневый, 41)",,0402003007-1_41,,timur
577,"Korrin Мужские туфли (Коричневый, 42)",,0402003007-1_42,,timur
577,"Korrin Мужские туфли (Коричневый, 43)",,0402003007-1_43,,timur
577,"Korrin Мужские туфли (Коричневый, 44)",,0402003007-1_44,,timur
577,"Korrin Мужские туфли (Коричневый, 45)",,0402003007-1_45,,timur
577,"Korrin Мужские туфли (Черный, 40)",,0402003007-2_40,,timur
577,"Korrin Мужские туфли (Черный, 41)",,0402003007-2_41,,timur
577,"Korrin Мужские туфли (Черный, 42)",,0402003007-2_42,,timur
577,"Korrin Мужские туфли (Черный, 43)",,0402003007-2_43,,timur
577,"Korrin Мужские туфли (Черный, 44)",,0402003007-2_44,,timur
577,"Korrin Мужские туфли (Черный, 45)",,0402003007-2_45,,timur
578,SS: Усилители коленного сустава,ss-ss-0057-01,ss-ss-0057,8.87,ss
579,SS: Ролик для стоп массажный,ss-mb-0034-01,ss-mb-0034,2.53,ss
580,Набор для ватных дисков и палочек(3шт),0804001023,,,timur
581,Банки для сыпучих(2шт),0804003001,,,timur
582,SS: Клей для резины,ss-dm-0020-01,ss-dm-0020,0.68,ss
583,SS: Модные роскошные часы с календарем (Уточнить цвет),ss-il-0032-01,ss-il-0032,4.49,ss
583,SS: Модные роскошные часы с календарем (Зеленые),ss-il-0032-02,ss-il-0032,4.49,ss
583,SS: Модные роскошные часы с календарем (Черные),ss-il-0032-03,ss-il-0032,4.49,ss
584,SS: Распрыскиватель 360° в сад,ss-ss-0058-01,ss-ss-0058,3.99,ss
585,SS: Набор для ремонта мебели,ss-dm-0021-01,ss-dm-0021,0.98,ss
586,SS: Mini WiFi камера наблюдения,ss-ss-0059-01,ss-ss-0059,6.99,ss
586,SS: Mini WiFi камера наблюдения (+32 гб),ss-ss-0059-02,ss-ss-0059,6.0,ss
586,SS: Mini WiFi камера наблюдения (+64 гб),ss-ss-0059-03,ss-ss-0059,7.5,ss
587,Амортизатор для капота,,,,timur
587,"Амортизатор для капота (Nexia 1,2)",,,,timur
587,Амортизатор для капота (Cobalt),,,,timur
587,Амортизатор для капота (Gentra),,,,timur
588,SS: Увлажняющий солнцезащитный стик для лица и тела,ss-ss-0075-01,ss-ss-0075,0.72,ss
589,SS: Мини вайфай роутер,ss-il-0033-01,ss-il-0033,4.27,ss
590,SS: Круглый замок,ss-il-0034-01,ss-il-0034,1.33,ss
591,SS: Складной контейнер для воды (Уточнить объем),ss-dm-0030-01,ss-dm-0030,1.83,ss
591,SS: Складной контейнер для воды (5Л),ss-dm-0030-02,ss-dm-0030,1.83,ss
591,SS: Складной контейнер для воды (10Л),ss-dm-0030-03,ss-dm-0030,1.83,ss
592,SS: Резак для фруктовых сердцевин,ss-il-0035-01,ss-il-0035,2.66,ss
593,SS: Мухобойка электрическая,ss-dm-0022-01,ss-dm-0022,4.88,ss
594,SS: Наклейки для груди (Уточнить размер),ss-dm-0023-01,ss-dm-0023,0.8,ss
594,SS: Наклейки для груди (L-XL),ss-dm-0023-02,ss-dm-0023,0.8,ss
594,SS: Наклейки для груди (2XL-3XL),ss-dm-0023-03,ss-dm-0023,0.8,ss
595,SS: Универсальная сумка с защитой от краж,ss-il-0036-01,ss-il-0036,5.78,ss
596,SS: Моющийся чехол для сиденья унитаза,ss-ss-0076-01,ss-ss-0076,0.29,ss
597,Буркини 3в1,0301008001,,,timur
597,"Буркини 3в1 (Черный, S)",0301008001-1_S,,,timur
597,"Буркини 3в1 (Черный, M)",0301008001-1_M,,,timur
597,"Буркини 3в1 (Черный, L)",0301008001-1_L,,,timur
597,"Буркини 3в1 (Черный, XL)",0301008001-1_XL,,,timur
597,"Буркини 3в1 (Черный, 2XL)",0301008001-1_2XL,,,timur
597,"Буркини 3в1 (Черный, 3XL)",0301008001-1_3XL,,,timur
597,"Буркини 3в1 (Черный, 4XL)",0301008001-1_4XL,,,timur
597,"Буркини 3в1 (Серо розовый, S)",0301008001-2_S,,,timur
597,"Буркини 3в1 (Серо розовый, M)",0301008001-2_M,,,timur
597,"Буркини 3в1 (Серо розовый, L)",0301008001-2_L,,,timur
597,"Буркини 3в1 (Серо розовый, XL)",0301008001-2_XL,,,timur
597,"Буркини 3в1 (Серо розовый, 2XL)",0301008001-2_2XL,,,timur
597,"Буркини 3в1 (Серо розовый, 3XL)",0301008001-2_3XL,,,timur
597,"Буркини 3в1 (Серо розовый, 4XL)",0301008001-2_4XL,,,timur
597,"Буркини 3в1 (Персик, S)",0301008001-3_S,,,timur
597,"Буркини 3в1 (Персик, M)",0301008001-3_M,,,timur
597,"Буркини 3в1 (Персик, L)",0301008001-3_L,,,timur
597,"Буркини 3в1 (Персик, XL)",0301008001-3_XL,,,timur
597,"Буркини 3в1 (Персик, 2XL)",0301008001-3_2XL,,,timur
597,"Буркини 3в1 (Персик, 3XL)",0301008001-3_3XL,,,timur
597,"Буркини 3в1 (Персик, 4XL)",0301008001-3_4XL,,,timur
598,CS: Ароматизатор на солнечной батарее (Уточнить цвет),cs-sas-00076-01,,,timur
598,CS: Ароматизатор на солнечной батарее (Красный),cs-sas-00076-02,cs-sas-00076-02,,carspace
598,CS: Ароматизатор на солнечной батарее (Черный),cs-sas-00076-03,cs-sas-00076-03,,carspace
598,CS: Ароматизатор на солнечной батарее (Серебро),cs-sas-00076-04,cs-sas-00076-04,,carspace
598,CS: Ароматизатор на солнечной батарее (Синий),cs-sas-00076-05,cs-sas-00076-05,,carspace
599,CS: Ручка рулевого управления (Уточнить цвет),cs-sas-00077-01,,,timur
599,CS: Ручка рулевого управления (Черная),cs-sas-00077-02,,,timur
